# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-11 13:56:55 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01622000 NORTH RIVER NEAR BURKETOWN, VA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01622000
#            TS   parameter     statistic     Description
#        144616       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	144616_00060_00003	144616_00060_00003_cd
USGS	01622000	1985-10-16	72.0	A
USGS	01622000	1985-10-17	70.0	A
USGS	01622000	1985-10-18	68.0	A
USGS	01622000	1985-10-19	64.0	A
USGS	01622000	1985-10-20	87.0	A
USGS	01622000	1985-10-21	194	A
USGS	01622000	1985-10-22	162	A
USGS	01622000	1985-10-23	142	A
USGS	01622000	1985-10-24	124	A
USGS	01622000	1985-10-25	119	A
USGS	01622000	1985-10-26	114	A
USGS	01622000	1985-10-27	106	A
USGS	01622000	1985-10-28	109	A
USGS	01622000	1985-10-29	101	A
USGS	01622000	1985-10-30	101	A
USGS	01622000	1985-10-31	101	A
USGS	01622000	1985-11-01	139	A
USGS	01622000	1985-11-02	680	A
USGS	01622000	1985-11-03	1700	A
USGS	01622000	1985-11-04	6800	A
USGS	01622000	1985-11-05	30000	A
USGS	01622000	1985-11-06	4200	A
USGS	01622000	1985-11-07	2300	A
USGS	01622000	1985-11-08	1700	A
USGS	01622000	1985-11-09	1200	A
USGS	01622000	1985-11-10	1000	A
USGS	01622000	1985-11-11	880	A
USGS	01622000	1985-11-12	760	A
USGS	01622000	1985-11-13	700	A
USGS	01622000	1985-11-14	630	A
USGS	01622000	1985-11-15	546	A
USGS	01622000	1985-11-16	485	A
USGS	01622000	1985-11-17	462	A
USGS	01622000	1985-11-18	423	A
USGS	01622000	1985-11-19	396	A
USGS	01622000	1985-11-20	374	A
USGS	01622000	1985-11-21	352	A
USGS	01622000	1985-11-22	660	A
USGS	01622000	1985-11-23	904	A
USGS	01622000	1985-11-24	886	A
USGS	01622000	1985-11-25	782	A
USGS	01622000	1985-11-26	693	A
USGS	01622000	1985-11-27	627	A
USGS	01622000	1985-11-28	599	A
USGS	01622000	1985-11-29	649	A
USGS	01622000	1985-11-30	860	A
USGS	01622000	1985-12-01	953	A
USGS	01622000	1985-12-02	968	A
USGS	01622000	1985-12-03	863	A
USGS	01622000	1985-12-04	780	A
USGS	01622000	1985-12-05	680	A
USGS	01622000	1985-12-06	610	A
USGS	01622000	1985-12-07	540	A
USGS	01622000	1985-12-08	490	A
USGS	01622000	1985-12-09	450	A
USGS	01622000	1985-12-10	430	A
USGS	01622000	1985-12-11	410	A
USGS	01622000	1985-12-12	400	A
USGS	01622000	1985-12-13	420	A
USGS	01622000	1985-12-14	440	A
USGS	01622000	1985-12-15	405	A
USGS	01622000	1985-12-16	385	A
USGS	01622000	1985-12-17	370	A
USGS	01622000	1985-12-18	355	A
USGS	01622000	1985-12-19	335	A
USGS	01622000	1985-12-20	330	A
USGS	01622000	1985-12-21	310	A
USGS	01622000	1985-12-22	300	A
USGS	01622000	1985-12-23	295	A
USGS	01622000	1985-12-24	305	A
USGS	01622000	1985-12-25	305	A
USGS	01622000	1985-12-26	275	A
USGS	01622000	1985-12-27	265	A
USGS	01622000	1985-12-28	255	A
USGS	01622000	1985-12-29	245	A
USGS	01622000	1985-12-30	240	A
USGS	01622000	1985-12-31	240	A
USGS	01622000	1986-01-01	235	A
USGS	01622000	1986-01-02	235	A
USGS	01622000	1986-01-03	230	A
USGS	01622000	1986-01-04	230	A
USGS	01622000	1986-01-05	228	A
USGS	01622000	1986-01-06	225	A
USGS	01622000	1986-01-07	220	A
USGS	01622000	1986-01-08	200	A
USGS	01622000	1986-01-09	185	A
USGS	01622000	1986-01-10	195	A
USGS	01622000	1986-01-11	175	A
USGS	01622000	1986-01-12	170	A
USGS	01622000	1986-01-13	165	A
USGS	01622000	1986-01-14	159	A
USGS	01622000	1986-01-15	150	A
USGS	01622000	1986-01-16	155	A
USGS	01622000	1986-01-17	156	A
USGS	01622000	1986-01-18	153	A
USGS	01622000	1986-01-19	164	A
USGS	01622000	1986-01-20	188	A
USGS	01622000	1986-01-21	177	A
USGS	01622000	1986-01-22	176	A
USGS	01622000	1986-01-23	181	A
USGS	01622000	1986-01-24	187	A
USGS	01622000	1986-01-25	187	A
USGS	01622000	1986-01-26	205	A
USGS	01622000	1986-01-27	213	A
USGS	01622000	1986-01-28	175	A
USGS	01622000	1986-01-29	170	A
USGS	01622000	1986-01-30	172	A
USGS	01622000	1986-01-31	178	A
USGS	01622000	1986-02-01	174	A
USGS	01622000	1986-02-02	177	A
USGS	01622000	1986-02-03	182	A
USGS	01622000	1986-02-04	222	A
USGS	01622000	1986-02-05	247	A
USGS	01622000	1986-02-06	286	A
USGS	01622000	1986-02-07	343	A
USGS	01622000	1986-02-08	352	A
USGS	01622000	1986-02-09	382	A
USGS	01622000	1986-02-10	412	A
USGS	01622000	1986-02-11	450	A
USGS	01622000	1986-02-12	421	A
USGS	01622000	1986-02-13	387	A
USGS	01622000	1986-02-14	363	A
USGS	01622000	1986-02-15	351	A
USGS	01622000	1986-02-16	334	A
USGS	01622000	1986-02-17	330	A
USGS	01622000	1986-02-18	379	A
USGS	01622000	1986-02-19	494	A
USGS	01622000	1986-02-20	608	A
USGS	01622000	1986-02-21	629	A
USGS	01622000	1986-02-22	596	A
USGS	01622000	1986-02-23	565	A
USGS	01622000	1986-02-24	527	A
USGS	01622000	1986-02-25	500	A
USGS	01622000	1986-02-26	466	A
USGS	01622000	1986-02-27	458	A
USGS	01622000	1986-02-28	427	A
USGS	01622000	1986-03-01	394	A
USGS	01622000	1986-03-02	373	A
USGS	01622000	1986-03-03	363	A
USGS	01622000	1986-03-04	350	A
USGS	01622000	1986-03-05	334	A
USGS	01622000	1986-03-06	326	A
USGS	01622000	1986-03-07	315	A
USGS	01622000	1986-03-08	288	A
USGS	01622000	1986-03-09	286	A
USGS	01622000	1986-03-10	280	A
USGS	01622000	1986-03-11	288	A
USGS	01622000	1986-03-12	313	A
USGS	01622000	1986-03-13	354	A
USGS	01622000	1986-03-14	490	A
USGS	01622000	1986-03-15	3230	A
USGS	01622000	1986-03-16	2630	A
USGS	01622000	1986-03-17	1770	A
USGS	01622000	1986-03-18	1350	A
USGS	01622000	1986-03-19	1070	A
USGS	01622000	1986-03-20	833	A
USGS	01622000	1986-03-21	665	A
USGS	01622000	1986-03-22	553	A
USGS	01622000	1986-03-23	490	A
USGS	01622000	1986-03-24	443	A
USGS	01622000	1986-03-25	397	A
USGS	01622000	1986-03-26	368	A
USGS	01622000	1986-03-27	349	A
USGS	01622000	1986-03-28	325	A
USGS	01622000	1986-03-29	307	A
USGS	01622000	1986-03-30	291	A
USGS	01622000	1986-03-31	279	A
USGS	01622000	1986-04-01	262	A
USGS	01622000	1986-04-02	254	A
USGS	01622000	1986-04-03	237	A
USGS	01622000	1986-04-04	233	A
USGS	01622000	1986-04-05	230	A
USGS	01622000	1986-04-06	255	A
USGS	01622000	1986-04-07	311	A
USGS	01622000	1986-04-08	305	A
USGS	01622000	1986-04-09	311	A
USGS	01622000	1986-04-10	313	A
USGS	01622000	1986-04-11	302	A
USGS	01622000	1986-04-12	286	A
USGS	01622000	1986-04-13	272	A
USGS	01622000	1986-04-14	260	A
USGS	01622000	1986-04-15	252	A
USGS	01622000	1986-04-16	285	A
USGS	01622000	1986-04-17	279	A
USGS	01622000	1986-04-18	277	A
USGS	01622000	1986-04-19	275	A
USGS	01622000	1986-04-20	309	A
USGS	01622000	1986-04-21	354	A
USGS	01622000	1986-04-22	357	A
USGS	01622000	1986-04-23	339	A
USGS	01622000	1986-04-24	318	A
USGS	01622000	1986-04-25	296	A
USGS	01622000	1986-04-26	283	A
USGS	01622000	1986-04-27	269	A
USGS	01622000	1986-04-28	256	A
USGS	01622000	1986-04-29	245	A
USGS	01622000	1986-04-30	239	A
USGS	01622000	1986-05-01	228	A
USGS	01622000	1986-05-02	214	A
USGS	01622000	1986-05-03	201	A
USGS	01622000	1986-05-04	196	A
USGS	01622000	1986-05-05	189	A
USGS	01622000	1986-05-06	179	A
USGS	01622000	1986-05-07	175	A
USGS	01622000	1986-05-08	168	A
USGS	01622000	1986-05-09	159	A
USGS	01622000	1986-05-10	157	A
USGS	01622000	1986-05-11	150	A
USGS	01622000	1986-05-12	146	A
USGS	01622000	1986-05-13	142	A
USGS	01622000	1986-05-14	159	A
USGS	01622000	1986-05-15	153	A
USGS	01622000	1986-05-16	146	A
USGS	01622000	1986-05-17	137	A
USGS	01622000	1986-05-18	136	A
USGS	01622000	1986-05-19	162	A
USGS	01622000	1986-05-20	295	A
USGS	01622000	1986-05-21	842	A
USGS	01622000	1986-05-22	926	A
USGS	01622000	1986-05-23	761	A
USGS	01622000	1986-05-24	594	A
USGS	01622000	1986-05-25	460	A
USGS	01622000	1986-05-26	380	A
USGS	01622000	1986-05-27	331	A
USGS	01622000	1986-05-28	302	A
USGS	01622000	1986-05-29	264	A
USGS	01622000	1986-05-30	288	A
USGS	01622000	1986-05-31	291	A
USGS	01622000	1986-06-01	222	A
USGS	01622000	1986-06-02	199	A
USGS	01622000	1986-06-03	165	A
USGS	01622000	1986-06-04	157	A
USGS	01622000	1986-06-05	146	A
USGS	01622000	1986-06-06	150	A
USGS	01622000	1986-06-07	378	A
USGS	01622000	1986-06-08	462	A
USGS	01622000	1986-06-09	269	A
USGS	01622000	1986-06-10	211	A
USGS	01622000	1986-06-11	188	A
USGS	01622000	1986-06-12	187	A
USGS	01622000	1986-06-13	165	A
USGS	01622000	1986-06-14	148	A
USGS	01622000	1986-06-15	139	A
USGS	01622000	1986-06-16	132	A
USGS	01622000	1986-06-17	128	A
USGS	01622000	1986-06-18	112	A
USGS	01622000	1986-06-19	113	A
USGS	01622000	1986-06-20	109	A
USGS	01622000	1986-06-21	101	A
USGS	01622000	1986-06-22	98.0	A
USGS	01622000	1986-06-23	99.0	A
USGS	01622000	1986-06-24	93.0	A
USGS	01622000	1986-06-25	86.0	A
USGS	01622000	1986-06-26	83.0	A
USGS	01622000	1986-06-27	78.0	A
USGS	01622000	1986-06-28	80.0	A
USGS	01622000	1986-06-29	98.0	A
USGS	01622000	1986-06-30	94.0	A
USGS	01622000	1986-07-01	139	A
USGS	01622000	1986-07-02	125	A
USGS	01622000	1986-07-03	117	A
USGS	01622000	1986-07-04	94.0	A
USGS	01622000	1986-07-05	92.0	A
USGS	01622000	1986-07-06	91.0	A
USGS	01622000	1986-07-07	92.0	A
USGS	01622000	1986-07-08	83.0	A
USGS	01622000	1986-07-09	79.0	A
USGS	01622000	1986-07-10	85.0	A
USGS	01622000	1986-07-11	79.0	A
USGS	01622000	1986-07-12	69.0	A
USGS	01622000	1986-07-13	68.0	A
USGS	01622000	1986-07-14	72.0	A
USGS	01622000	1986-07-15	61.0	A
USGS	01622000	1986-07-16	56.0	A
USGS	01622000	1986-07-17	57.0	A
USGS	01622000	1986-07-18	56.0	A
USGS	01622000	1986-07-19	50.0	A
USGS	01622000	1986-07-20	55.0	A
USGS	01622000	1986-07-21	60.0	A
USGS	01622000	1986-07-22	49.0	A
USGS	01622000	1986-07-23	63.0	A
USGS	01622000	1986-07-24	55.0	A
USGS	01622000	1986-07-25	51.0	A
USGS	01622000	1986-07-26	54.0	A
USGS	01622000	1986-07-27	53.0	A
USGS	01622000	1986-07-28	59.0	A
USGS	01622000	1986-07-29	50.0	A
USGS	01622000	1986-07-30	44.0	A
USGS	01622000	1986-07-31	44.0	A
USGS	01622000	1986-08-01	42.0	A
USGS	01622000	1986-08-02	39.0	A
USGS	01622000	1986-08-03	44.0	A
USGS	01622000	1986-08-04	48.0	A
USGS	01622000	1986-08-05	37.0	A
USGS	01622000	1986-08-06	38.0	A
USGS	01622000	1986-08-07	38.0	A
USGS	01622000	1986-08-08	38.0	A
USGS	01622000	1986-08-09	38.0	A
USGS	01622000	1986-08-10	38.0	A
USGS	01622000	1986-08-11	59.0	A
USGS	01622000	1986-08-12	41.0	A
USGS	01622000	1986-08-13	40.0	A
USGS	01622000	1986-08-14	43.0	A
USGS	01622000	1986-08-15	43.0	A
USGS	01622000	1986-08-16	45.0	A
USGS	01622000	1986-08-17	45.0	A
USGS	01622000	1986-08-18	54.0	A
USGS	01622000	1986-08-19	50.0	A
USGS	01622000	1986-08-20	53.0	A
USGS	01622000	1986-08-21	64.0	A
USGS	01622000	1986-08-22	55.0	A
USGS	01622000	1986-08-23	52.0	A
USGS	01622000	1986-08-24	50.0	A
USGS	01622000	1986-08-25	53.0	A
USGS	01622000	1986-08-26	49.0	A
USGS	01622000	1986-08-27	49.0	A
USGS	01622000	1986-08-28	52.0	A
USGS	01622000	1986-08-29	53.0	A
USGS	01622000	1986-08-30	45.0	A
USGS	01622000	1986-08-31	46.0	A
USGS	01622000	1986-09-01	50.0	A
USGS	01622000	1986-09-02	122	A
USGS	01622000	1986-09-03	85.0	A
USGS	01622000	1986-09-04	77.0	A
USGS	01622000	1986-09-05	74.0	A
USGS	01622000	1986-09-06	64.0	A
USGS	01622000	1986-09-07	63.0	A
USGS	01622000	1986-09-08	65.0	A
USGS	01622000	1986-09-09	61.0	A
USGS	01622000	1986-09-10	61.0	A
USGS	01622000	1986-09-11	64.0	A
USGS	01622000	1986-09-12	61.0	A
USGS	01622000	1986-09-13	56.0	A
USGS	01622000	1986-09-14	53.0	A
USGS	01622000	1986-09-15	60.0	A
USGS	01622000	1986-09-16	53.0	A
USGS	01622000	1986-09-17	52.0	A
USGS	01622000	1986-09-18	57.0	A
USGS	01622000	1986-09-19	54.0	A
USGS	01622000	1986-09-20	53.0	A
USGS	01622000	1986-09-21	52.0	A
USGS	01622000	1986-09-22	57.0	A
USGS	01622000	1986-09-23	54.0	A
USGS	01622000	1986-09-24	53.0	A
USGS	01622000	1986-09-25	53.0	A
USGS	01622000	1986-09-26	51.0	A
USGS	01622000	1986-09-27	49.0	A
USGS	01622000	1986-09-28	51.0	A
USGS	01622000	1986-09-29	56.0	A
USGS	01622000	1986-09-30	49.0	A
USGS	01622000	1986-10-01	52.0	A
USGS	01622000	1986-10-02	51.0	A
USGS	01622000	1986-10-03	51.0	A
USGS	01622000	1986-10-04	50.0	A
USGS	01622000	1986-10-05	49.0	A
USGS	01622000	1986-10-06	53.0	A
USGS	01622000	1986-10-07	45.0	A
USGS	01622000	1986-10-08	47.0	A
USGS	01622000	1986-10-09	50.0	A
USGS	01622000	1986-10-10	49.0	A
USGS	01622000	1986-10-11	47.0	A
USGS	01622000	1986-10-12	48.0	A
USGS	01622000	1986-10-13	57.0	A
USGS	01622000	1986-10-14	57.0	A
USGS	01622000	1986-10-15	54.0	A
USGS	01622000	1986-10-16	52.0	A
USGS	01622000	1986-10-17	52.0	A
USGS	01622000	1986-10-18	50.0	A
USGS	01622000	1986-10-19	49.0	A
USGS	01622000	1986-10-20	55.0	A
USGS	01622000	1986-10-21	49.0	A
USGS	01622000	1986-10-22	51.0	A
USGS	01622000	1986-10-23	51.0	A
USGS	01622000	1986-10-24	48.0	A
USGS	01622000	1986-10-25	55.0	A
USGS	01622000	1986-10-26	62.0	A
USGS	01622000	1986-10-27	64.0	A
USGS	01622000	1986-10-28	55.0	A
USGS	01622000	1986-10-29	55.0	A
USGS	01622000	1986-10-30	54.0	A
USGS	01622000	1986-10-31	54.0	A
USGS	01622000	1986-11-01	52.0	A
USGS	01622000	1986-11-02	87.0	A
USGS	01622000	1986-11-03	71.0	A
USGS	01622000	1986-11-04	62.0	A
USGS	01622000	1986-11-05	89.0	A
USGS	01622000	1986-11-06	105	A
USGS	01622000	1986-11-07	83.0	A
USGS	01622000	1986-11-08	105	A
USGS	01622000	1986-11-09	85.0	A
USGS	01622000	1986-11-10	82.0	A
USGS	01622000	1986-11-11	92.0	A
USGS	01622000	1986-11-12	101	A
USGS	01622000	1986-11-13	79.0	A
USGS	01622000	1986-11-14	70.0	A
USGS	01622000	1986-11-15	65.0	A
USGS	01622000	1986-11-16	66.0	A
USGS	01622000	1986-11-17	68.0	A
USGS	01622000	1986-11-18	66.0	A
USGS	01622000	1986-11-19	73.0	A
USGS	01622000	1986-11-20	72.0	A
USGS	01622000	1986-11-21	100	A
USGS	01622000	1986-11-22	72.0	A
USGS	01622000	1986-11-23	71.0	A
USGS	01622000	1986-11-24	73.0	A
USGS	01622000	1986-11-25	67.0	A
USGS	01622000	1986-11-26	86.0	A
USGS	01622000	1986-11-27	113	A
USGS	01622000	1986-11-28	84.0	A
USGS	01622000	1986-11-29	83.0	A
USGS	01622000	1986-11-30	79.0	A
USGS	01622000	1986-12-01	79.0	A
USGS	01622000	1986-12-02	129	A
USGS	01622000	1986-12-03	185	A
USGS	01622000	1986-12-04	185	A
USGS	01622000	1986-12-05	223	A
USGS	01622000	1986-12-06	222	A
USGS	01622000	1986-12-07	210	A
USGS	01622000	1986-12-08	185	A
USGS	01622000	1986-12-09	168	A
USGS	01622000	1986-12-10	164	A
USGS	01622000	1986-12-11	170	A
USGS	01622000	1986-12-12	186	A
USGS	01622000	1986-12-13	185	A
USGS	01622000	1986-12-14	194	A
USGS	01622000	1986-12-15	194	A
USGS	01622000	1986-12-16	183	A
USGS	01622000	1986-12-17	174	A
USGS	01622000	1986-12-18	174	A
USGS	01622000	1986-12-19	164	A
USGS	01622000	1986-12-20	150	A
USGS	01622000	1986-12-21	140	A
USGS	01622000	1986-12-22	131	A
USGS	01622000	1986-12-23	127	A
USGS	01622000	1986-12-24	229	A
USGS	01622000	1986-12-25	1450	A
USGS	01622000	1986-12-26	1160	A
USGS	01622000	1986-12-27	856	A
USGS	01622000	1986-12-28	650	A
USGS	01622000	1986-12-29	492	A
USGS	01622000	1986-12-30	395	A
USGS	01622000	1986-12-31	336	A
USGS	01622000	1987-01-01	300	A
USGS	01622000	1987-01-02	279	A
USGS	01622000	1987-01-03	251	A
USGS	01622000	1987-01-04	232	A
USGS	01622000	1987-01-05	216	A
USGS	01622000	1987-01-06	193	A
USGS	01622000	1987-01-07	189	A
USGS	01622000	1987-01-08	176	A
USGS	01622000	1987-01-09	165	A
USGS	01622000	1987-01-10	166	A
USGS	01622000	1987-01-11	163	A
USGS	01622000	1987-01-12	156	A
USGS	01622000	1987-01-13	146	A
USGS	01622000	1987-01-14	145	A
USGS	01622000	1987-01-15	143	A
USGS	01622000	1987-01-16	137	A
USGS	01622000	1987-01-17	133	A
USGS	01622000	1987-01-18	139	A
USGS	01622000	1987-01-19	360	A
USGS	01622000	1987-01-20	1180	A
USGS	01622000	1987-01-21	1120	A
USGS	01622000	1987-01-22	941	A
USGS	01622000	1987-01-23	748	A
USGS	01622000	1987-01-24	574	A
USGS	01622000	1987-01-25	477	A
USGS	01622000	1987-01-26	433	A
USGS	01622000	1987-01-27	350	A:e
USGS	01622000	1987-01-28	295	A:e
USGS	01622000	1987-01-29	300	A:e
USGS	01622000	1987-01-30	305	A
USGS	01622000	1987-01-31	334	A
USGS	01622000	1987-02-01	337	A
USGS	01622000	1987-02-02	358	A
USGS	01622000	1987-02-03	551	A
USGS	01622000	1987-02-04	737	A
USGS	01622000	1987-02-05	732	A
USGS	01622000	1987-02-06	668	A
USGS	01622000	1987-02-07	614	A
USGS	01622000	1987-02-08	574	A
USGS	01622000	1987-02-09	528	A
USGS	01622000	1987-02-10	464	A
USGS	01622000	1987-02-11	429	A
USGS	01622000	1987-02-12	401	A
USGS	01622000	1987-02-13	385	A
USGS	01622000	1987-02-14	371	A
USGS	01622000	1987-02-15	353	A
USGS	01622000	1987-02-16	331	A
USGS	01622000	1987-02-17	323	A
USGS	01622000	1987-02-18	309	A
USGS	01622000	1987-02-19	289	A
USGS	01622000	1987-02-20	266	A
USGS	01622000	1987-02-21	259	A
USGS	01622000	1987-02-22	255	A
USGS	01622000	1987-02-23	291	A
USGS	01622000	1987-02-24	279	A
USGS	01622000	1987-02-25	279	A
USGS	01622000	1987-02-26	303	A
USGS	01622000	1987-02-27	326	A
USGS	01622000	1987-02-28	358	A
USGS	01622000	1987-03-01	1300	A
USGS	01622000	1987-03-02	2310	A
USGS	01622000	1987-03-03	1750	A
USGS	01622000	1987-03-04	1330	A
USGS	01622000	1987-03-05	1040	A
USGS	01622000	1987-03-06	828	A
USGS	01622000	1987-03-07	701	A
USGS	01622000	1987-03-08	657	A
USGS	01622000	1987-03-09	775	A
USGS	01622000	1987-03-10	1040	A
USGS	01622000	1987-03-11	979	A
USGS	01622000	1987-03-12	818	A
USGS	01622000	1987-03-13	680	A
USGS	01622000	1987-03-14	575	A
USGS	01622000	1987-03-15	502	A
USGS	01622000	1987-03-16	457	A
USGS	01622000	1987-03-17	411	A
USGS	01622000	1987-03-18	376	A
USGS	01622000	1987-03-19	347	A
USGS	01622000	1987-03-20	332	A
USGS	01622000	1987-03-21	311	A
USGS	01622000	1987-03-22	299	A
USGS	01622000	1987-03-23	285	A
USGS	01622000	1987-03-24	268	A
USGS	01622000	1987-03-25	265	A
USGS	01622000	1987-03-26	263	A
USGS	01622000	1987-03-27	252	A
USGS	01622000	1987-03-28	261	A
USGS	01622000	1987-03-29	252	A
USGS	01622000	1987-03-30	286	A
USGS	01622000	1987-03-31	699	A
USGS	01622000	1987-04-01	1340	A
USGS	01622000	1987-04-02	1190	A
USGS	01622000	1987-04-03	977	A
USGS	01622000	1987-04-04	968	A
USGS	01622000	1987-04-05	960	A
USGS	01622000	1987-04-06	864	A
USGS	01622000	1987-04-07	940	A
USGS	01622000	1987-04-08	1200	A
USGS	01622000	1987-04-09	1350	A
USGS	01622000	1987-04-10	1260	A
USGS	01622000	1987-04-11	1080	A
USGS	01622000	1987-04-12	915	A
USGS	01622000	1987-04-13	763	A
USGS	01622000	1987-04-14	639	A
USGS	01622000	1987-04-15	962	A
USGS	01622000	1987-04-16	5340	A
USGS	01622000	1987-04-17	9080	A
USGS	01622000	1987-04-18	5400	A
USGS	01622000	1987-04-19	3900	A
USGS	01622000	1987-04-20	3030	A
USGS	01622000	1987-04-21	2010	A
USGS	01622000	1987-04-22	1450	A
USGS	01622000	1987-04-23	1120	A
USGS	01622000	1987-04-24	1100	A
USGS	01622000	1987-04-25	1600	A
USGS	01622000	1987-04-26	1480	A
USGS	01622000	1987-04-27	1260	A
USGS	01622000	1987-04-28	1080	A
USGS	01622000	1987-04-29	898	A
USGS	01622000	1987-04-30	769	A
USGS	01622000	1987-05-01	657	A
USGS	01622000	1987-05-02	585	A
USGS	01622000	1987-05-03	606	A
USGS	01622000	1987-05-04	902	A
USGS	01622000	1987-05-05	934	A
USGS	01622000	1987-05-06	869	A
USGS	01622000	1987-05-07	791	A
USGS	01622000	1987-05-08	699	A
USGS	01622000	1987-05-09	612	A
USGS	01622000	1987-05-10	545	A
USGS	01622000	1987-05-11	490	A
USGS	01622000	1987-05-12	442	A
USGS	01622000	1987-05-13	411	A
USGS	01622000	1987-05-14	379	A
USGS	01622000	1987-05-15	367	A
USGS	01622000	1987-05-16	339	A
USGS	01622000	1987-05-17	319	A
USGS	01622000	1987-05-18	330	A
USGS	01622000	1987-05-19	428	A
USGS	01622000	1987-05-20	1400	A
USGS	01622000	1987-05-21	1360	A
USGS	01622000	1987-05-22	1080	A
USGS	01622000	1987-05-23	910	A
USGS	01622000	1987-05-24	990	A
USGS	01622000	1987-05-25	856	A
USGS	01622000	1987-05-26	746	A
USGS	01622000	1987-05-27	746	A
USGS	01622000	1987-05-28	742	A
USGS	01622000	1987-05-29	640	A
USGS	01622000	1987-05-30	544	A
USGS	01622000	1987-05-31	462	A
USGS	01622000	1987-06-01	421	A
USGS	01622000	1987-06-02	578	A
USGS	01622000	1987-06-03	489	A
USGS	01622000	1987-06-04	534	A
USGS	01622000	1987-06-05	516	A
USGS	01622000	1987-06-06	410	A
USGS	01622000	1987-06-07	355	A
USGS	01622000	1987-06-08	309	A
USGS	01622000	1987-06-09	271	A
USGS	01622000	1987-06-10	257	A
USGS	01622000	1987-06-11	236	A
USGS	01622000	1987-06-12	221	A
USGS	01622000	1987-06-13	215	A
USGS	01622000	1987-06-14	203	A
USGS	01622000	1987-06-15	192	A
USGS	01622000	1987-06-16	182	A
USGS	01622000	1987-06-17	177	A
USGS	01622000	1987-06-18	175	A
USGS	01622000	1987-06-19	165	A
USGS	01622000	1987-06-20	159	A
USGS	01622000	1987-06-21	160	A
USGS	01622000	1987-06-22	181	A
USGS	01622000	1987-06-23	148	A
USGS	01622000	1987-06-24	140	A
USGS	01622000	1987-06-25	133	A
USGS	01622000	1987-06-26	134	A
USGS	01622000	1987-06-27	175	A
USGS	01622000	1987-06-28	136	A
USGS	01622000	1987-06-29	130	A
USGS	01622000	1987-06-30	122	A
USGS	01622000	1987-07-01	116	A
USGS	01622000	1987-07-02	119	A
USGS	01622000	1987-07-03	117	A
USGS	01622000	1987-07-04	116	A
USGS	01622000	1987-07-05	143	A
USGS	01622000	1987-07-06	157	A
USGS	01622000	1987-07-07	155	A
USGS	01622000	1987-07-08	126	A
USGS	01622000	1987-07-09	128	A
USGS	01622000	1987-07-10	115	A
USGS	01622000	1987-07-11	108	A
USGS	01622000	1987-07-12	106	A
USGS	01622000	1987-07-13	110	A
USGS	01622000	1987-07-14	103	A
USGS	01622000	1987-07-15	96.0	A
USGS	01622000	1987-07-16	93.0	A
USGS	01622000	1987-07-17	89.0	A
USGS	01622000	1987-07-18	87.0	A
USGS	01622000	1987-07-19	85.0	A
USGS	01622000	1987-07-20	85.0	A
USGS	01622000	1987-07-21	74.0	A
USGS	01622000	1987-07-22	69.0	A
USGS	01622000	1987-07-23	70.0	A
USGS	01622000	1987-07-24	75.0	A
USGS	01622000	1987-07-25	63.0	A
USGS	01622000	1987-07-26	64.0	A
USGS	01622000	1987-07-27	72.0	A
USGS	01622000	1987-07-28	59.0	A
USGS	01622000	1987-07-29	57.0	A
USGS	01622000	1987-07-30	59.0	A
USGS	01622000	1987-07-31	63.0	A
USGS	01622000	1987-08-01	65.0	A
USGS	01622000	1987-08-02	58.0	A
USGS	01622000	1987-08-03	67.0	A
USGS	01622000	1987-08-04	55.0	A
USGS	01622000	1987-08-05	69.0	A
USGS	01622000	1987-08-06	66.0	A
USGS	01622000	1987-08-07	51.0	A
USGS	01622000	1987-08-08	51.0	A
USGS	01622000	1987-08-09	52.0	A
USGS	01622000	1987-08-10	57.0	A
USGS	01622000	1987-08-11	46.0	A
USGS	01622000	1987-08-12	44.0	A
USGS	01622000	1987-08-13	44.0	A
USGS	01622000	1987-08-14	45.0	A
USGS	01622000	1987-08-15	41.0	A
USGS	01622000	1987-08-16	49.0	A
USGS	01622000	1987-08-17	55.0	A
USGS	01622000	1987-08-18	45.0	A
USGS	01622000	1987-08-19	45.0	A
USGS	01622000	1987-08-20	45.0	A
USGS	01622000	1987-08-21	42.0	A
USGS	01622000	1987-08-22	46.0	A
USGS	01622000	1987-08-23	117	A
USGS	01622000	1987-08-24	60.0	A
USGS	01622000	1987-08-25	52.0	A
USGS	01622000	1987-08-26	58.0	A
USGS	01622000	1987-08-27	58.0	A
USGS	01622000	1987-08-28	55.0	A
USGS	01622000	1987-08-29	59.0	A
USGS	01622000	1987-08-30	52.0	A
